RetailStore,CustomerID,TransactionID,Transaction Time,ProductID,Cost
1,1004,1ID13354,29-05-2019 19:37,21,197
1,3117,1ID13355,30-05-2019 07:24,9,189.75
1,3117,1ID13355,30-05-2019 07:24,13,189.75
1,3117,1ID13355,30-05-2019 07:24,17,18.75
1,3117,1ID13355,30-05-2019 07:24,15,194.75
1,3117,1ID13355,30-05-2019 07:24,1,189.75
1,3117,1ID13355,30-05-2019 07:24,16,27.25
1,3117,1ID13355,30-05-2019 07:24,16,27.25
1,3117,1ID13355,30-05-2019 07:24,16,27.25
1,3117,1ID13355,30-05-2019 07:24,16,27.25
1,3117,1ID13355,30-05-2019 07:24,3,139.75
1,3117,1ID13355,30-05-2019 07:24,7,194.75
1,3117,1ID13355,30-05-2019 07:24,12,253.25
4,1976,4ID13356,30-05-2019 11:12,13,260.75
2,2566,2ID13357,30-05-2019 11:57,14,204.5
3,1114,3ID13358,30-05-2019 11:30,14,137.25
3,1114,3ID13358,30-05-2019 11:30,11,187.25
3,1114,3ID13358,30-05-2019 11:30,10,137.25
2,3118,2ID13359,30-05-2019 12:40,5,147.25
3,1143,3ID13360,30-05-2019 12:00,4,197
3,1143,3ID13360,30-05-2019 12:00,16,27.25
3,1927,3ID13361,30-05-2019 12:37,5,197
1,3119,1ID13362,30-05-2019 13:41,12,189.75
1,3119,1ID13362,30-05-2019 13:41,15,44.75
2,3120,2ID13363,30-05-2019 17:29,11,99.75
2,3120,2ID13363,30-05-2019 17:29,9,197.25
2,3120,2ID13363,30-05-2019 17:29,13,99.75
2,3120,2ID13363,30-05-2019 17:29,12,99.75
2,3120,2ID13363,30-05-2019 17:29,15,197.25
4,2669,4ID13364,30-05-2019 18:08,1,147.25
4,2669,4ID13364,30-05-2019 18:08,10,147.25
2,3121,2ID13365,30-05-2019 19:17,11,197.25
2,3121,2ID13365,30-05-2019 19:17,10,147.25
2,3121,2ID13365,30-05-2019 19:17,5,197.25
4,3122,4ID13366,30-05-2019 19:51,7,328.5
4,3122,4ID13366,30-05-2019 19:51,5,147.25
4,3122,4ID13366,30-05-2019 19:51,9,197.25
4,3122,4ID13366,30-05-2019 19:51,9,197.25
4,2836,4ID13367,30-05-2019 20:06,19,197.25
4,2836,4ID13367,30-05-2019 20:06,1,25
4,2836,4ID13367,30-05-2019 20:06,5,147.25
4,2836,4ID13367,30-05-2019 20:06,1,147.25
4,2836,4ID13367,30-05-2019 20:06,4,31.25
1,1590,1ID13368,30-05-2019 18:03,21,139.75
1,1590,1ID13368,30-05-2019 18:03,4,202
1,2592,1ID13369,30-05-2019 20:09,18,139.75
1,2592,1ID13369,30-05-2019 20:09,11,97.25
1,2592,1ID13369,30-05-2019 20:09,18,139.75
1,3123,1ID13370,30-05-2019 21:30,4,163.5
2,3124,2ID13371,31-05-2019 11:04,10,147.25
2,3124,2ID13371,31-05-2019 11:04,17,18.75
4,2946,4ID13372,31-05-2019 11:33,9,197.25
4,2946,4ID13372,31-05-2019 11:33,2,197.25
4,2946,4ID13372,31-05-2019 11:33,17,197.25
4,3125,4ID13373,31-05-2019 11:45,9,197.25
4,3125,4ID13373,31-05-2019 11:45,6,147.25
1,3126,1ID13374,31-05-2019 09:09,14,197
2,3127,2ID13375,31-05-2019 12:11,10,204.5
2,3127,2ID13375,31-05-2019 12:11,21,204.5
2,3127,2ID13375,31-05-2019 12:11,14,204.5
4,2299,4ID13376,31-05-2019 12:16,13,197.25
3,3128,3ID13377,31-05-2019 11:17,5,142.25
3,1437,3ID13378,31-05-2019 11:20,3,192
4,3129,4ID13379,31-05-2019 12:29,9,12.5
4,3129,4ID13379,31-05-2019 12:29,1,217
2,3130,2ID13380,31-05-2019 12:32,1,204.5
2,3130,2ID13380,31-05-2019 12:32,17,18.75
2,2276,2ID13381,31-05-2019 12:35,12,197.25
1,3131,1ID13382,31-05-2019 09:42,14,197
1,3131,1ID13382,31-05-2019 09:42,1,197
3,3132,3ID13383,31-05-2019 11:59,3,137.25
3,1253,3ID13384,31-05-2019 12:15,3,242
3,1253,3ID13385,31-05-2019 12:17,3,192
4,3133,4ID13386,31-05-2019 13:23,5,147.25
4,3133,4ID13386,31-05-2019 13:23,4,31.25
4,3133,4ID13386,31-05-2019 13:23,16,24.75
4,3133,4ID13386,31-05-2019 13:23,16,24.75
4,3133,4ID13386,31-05-2019 13:23,3,147.25
1,3134,1ID13387,31-05-2019 10:27,17,263.25
3,3051,3ID13388,31-05-2019 13:26,15,137.25
1,3135,1ID13389,31-05-2019 12:25,16,27.25
1,3135,1ID13389,31-05-2019 12:25,21,139.75
1,3135,1ID13389,31-05-2019 12:25,5,144.75
1,3135,1ID13389,31-05-2019 12:25,1,25
1,1057,1ID13390,31-05-2019 13:27,4,202
1,1057,1ID13390,31-05-2019 13:27,2,47.25
1,3136,1ID13391,31-05-2019 13:36,16,27.25
1,3136,1ID13391,31-05-2019 13:36,12,189.75
1,3136,1ID13391,31-05-2019 13:36,13,189.75
1,3136,1ID13391,31-05-2019 13:36,9,189.75
1,2488,1ID13392,31-05-2019 13:46,9,189.75
4,3137,4ID13393,31-05-2019 17:38,13,260.75
4,3138,4ID13394,31-05-2019 17:53,19,149.75
4,3138,4ID13394,31-05-2019 17:53,3,147.25
4,3138,4ID13394,31-05-2019 17:53,21,147.25
1,3139,1ID13395,31-05-2019 14:54,5,242
1,3139,1ID13395,31-05-2019 14:54,14,139.75
1,3139,1ID13395,31-05-2019 14:54,8,149.75
4,3140,4ID13396,31-05-2019 19:19,1,25
4,3140,4ID13396,31-05-2019 19:19,7,254.5
1,1012,1ID13397,31-05-2019 17:13,17,199.75
1,3141,1ID13398,31-05-2019 19:17,5,144.75
1,3141,1ID13398,31-05-2019 19:17,9,189.75
1,3141,1ID13398,31-05-2019 19:17,6,144.75
1,3141,1ID13398,31-05-2019 19:17,8,149.75
1,3141,1ID13398,31-05-2019 19:17,4,144.75
1,3142,1ID13399,31-05-2019 19:39,8,248.25
1,2488,1ID13400,31-05-2019 20:46,11,189.75
4,2947,4ID13401,01-06-2019 10:51,5,147.25
4,2947,4ID13401,01-06-2019 10:51,5,147.25
2,2671,2ID13402,01-06-2019 11:06,3,147.25
2,2671,2ID13402,01-06-2019 11:06,14,217
4,3143,4ID13403,01-06-2019 11:07,5,228.5
4,3143,4ID13403,01-06-2019 11:07,5,166
4,3143,4ID13403,01-06-2019 11:07,5,147.25
4,3143,4ID13403,01-06-2019 11:07,5,166
2,3144,2ID13404,01-06-2019 11:31,21,204.5
2,3144,2ID13404,01-06-2019 11:31,12,197.25
2,3144,2ID13404,01-06-2019 11:31,10,147.25
3,3145,3ID13405,01-06-2019 10:33,1,192
3,3145,3ID13405,01-06-2019 10:33,14,204.5
3,3145,3ID13405,01-06-2019 10:33,14,210.75
3,3145,3ID13405,01-06-2019 10:33,2,44.75
3,3146,3ID13406,01-06-2019 10:36,4,197
3,3146,3ID13406,01-06-2019 10:36,11,242
4,2305,4ID13407,01-06-2019 11:49,15,47.25
4,2305,4ID13407,01-06-2019 11:49,5,178.5
4,2305,4ID13407,01-06-2019 11:49,17,18.75
4,2305,4ID13407,01-06-2019 11:49,8,147.25
4,2305,4ID13407,01-06-2019 11:49,6,210.75
4,2305,4ID13407,01-06-2019 11:49,16,24.75
4,2305,4ID13407,01-06-2019 11:49,16,24.75
2,3147,2ID13408,01-06-2019 12:02,7,254.5
2,3148,2ID13409,01-06-2019 12:04,11,197.25
2,3148,2ID13409,01-06-2019 12:04,6,147.25
2,3148,2ID13409,01-06-2019 12:04,7,197.25
2,3148,2ID13409,01-06-2019 12:04,19,197.25
2,3148,2ID13409,01-06-2019 12:04,15,260.75
2,3149,2ID13410,01-06-2019 12:14,7,197.25
2,3149,2ID13410,01-06-2019 12:14,2,197.25
2,3148,2ID13411,01-06-2019 12:19,8,147.25
3,1479,3ID13412,01-06-2019 11:21,8,202
3,1479,3ID13412,01-06-2019 11:21,14,192
3,3150,3ID13413,01-06-2019 11:28,22,202
3,3150,3ID13413,01-06-2019 11:28,18,192
3,3150,3ID13413,01-06-2019 11:28,5,197
3,3150,3ID13413,01-06-2019 11:28,9,248.25
3,3151,3ID13414,01-06-2019 11:44,5,142.25
3,3151,3ID13414,01-06-2019 11:44,2,197.25
3,3151,3ID13414,01-06-2019 11:44,6,142.25
3,3151,3ID13414,01-06-2019 11:44,15,137.25
3,3151,3ID13414,01-06-2019 11:44,3,137.25
3,3152,3ID13415,01-06-2019 12:02,3,137.25
3,3152,3ID13415,01-06-2019 12:02,21,137.25
3,3152,3ID13415,01-06-2019 12:02,9,187.25
3,1011,3ID13416,01-06-2019 12:03,22,147.25
4,1750,4ID13417,01-06-2019 14:07,9,260.75
4,1750,4ID13417,01-06-2019 14:07,11,260.75
4,1750,4ID13417,01-06-2019 14:07,21,204.5
4,1750,4ID13417,01-06-2019 14:07,21,204.5
3,2653,3ID13418,01-06-2019 13:12,17,197.25
1,3153,1ID13419,01-06-2019 11:30,18,139.75
4,2712,4ID13420,01-06-2019 14:50,13,254.5
4,1750,4ID13421,01-06-2019 15:12,7,260.75
4,3154,4ID13422,01-06-2019 17:13,18,137.25
2,1020,2ID13423,01-06-2019 17:45,18,204.5
2,3155,2ID13424,01-06-2019 18:03,7,254.5
2,3155,2ID13424,01-06-2019 18:03,10,204.5
2,3155,2ID13424,01-06-2019 18:03,3,204.5
4,2082,4ID13425,01-06-2019 18:14,3,147.25
4,2082,4ID13425,01-06-2019 18:14,19,197.25
4,2082,4ID13425,01-06-2019 18:14,17,197.25
4,3156,4ID13426,01-06-2019 18:36,9,197.25
4,3156,4ID13426,01-06-2019 18:36,9,197.25
4,2238,4ID13427,01-06-2019 18:51,11,197.25
4,2238,4ID13427,01-06-2019 18:51,15,147.25
1,1012,1ID13428,01-06-2019 17:13,17,199.75
1,2222,1ID13429,01-06-2019 18:13,9,189.75
1,2222,1ID13429,01-06-2019 18:13,8,149.75
1,2222,1ID13429,01-06-2019 18:13,11,189.75
1,3157,1ID13430,01-06-2019 19:12,19,194.75
1,1200,1ID13431,01-06-2019 19:14,14,139.75
1,1200,1ID13431,01-06-2019 19:14,13,189.75
1,1200,1ID13431,01-06-2019 19:14,2,199.75
4,3154,4ID13432,02-06-2019 09:49,3,244.5
4,3158,4ID13433,02-06-2019 11:48,3,209.75
4,3158,4ID13433,02-06-2019 11:48,12,106
4,3158,4ID13433,02-06-2019 11:48,9,254.5
4,3158,4ID13433,02-06-2019 11:48,13,106
3,3159,3ID13434,02-06-2019 11:41,6,197
3,3160,3ID13435,02-06-2019 11:45,21,192
4,3161,4ID13436,02-06-2019 12:47,4,147.25
4,3161,4ID13436,02-06-2019 12:47,17,197.25
4,2212,4ID13437,02-06-2019 14:27,10,204.5
4,2212,4ID13437,02-06-2019 14:27,22,204.5
1,3162,1ID13438,02-06-2019 12:39,1,139.75
1,3162,1ID13438,02-06-2019 12:39,5,144.75
1,3162,1ID13438,02-06-2019 12:39,12,53.5
4,2921,4ID13439,02-06-2019 17:37,3,147.25
4,2921,4ID13439,02-06-2019 17:37,18,147.25
4,2921,4ID13439,02-06-2019 17:37,17,197.25
4,2921,4ID13439,02-06-2019 17:37,8,159.75
4,3163,4ID13440,02-06-2019 17:57,6,159.75
4,3163,4ID13440,02-06-2019 17:57,7,197.25
2,3164,2ID13441,02-06-2019 18:03,5,197.25
2,3164,2ID13441,02-06-2019 18:03,13,197.25
4,3165,4ID13442,02-06-2019 18:57,6,147.25
4,3165,4ID13442,02-06-2019 18:57,6,147.25
4,3166,4ID13443,02-06-2019 19:04,21,147.25
4,3166,4ID13443,02-06-2019 19:04,12,99.75
4,3166,4ID13443,02-06-2019 19:04,12,197.25
2,3167,2ID13444,02-06-2019 19:42,12,197.25
2,3167,2ID13444,02-06-2019 19:42,9,197.25
2,3021,2ID13445,02-06-2019 20:00,17,285.75
2,3168,2ID13446,02-06-2019 20:12,18,147.25
1,1012,1ID13447,02-06-2019 17:13,17,199.75
3,3169,3ID13448,02-06-2019 19:35,5,154.75
3,3169,3ID13448,02-06-2019 19:35,2,197.25
1,2064,1ID13449,02-06-2019 18:05,9,253.25
2,3170,2ID13450,02-06-2019 21:25,20,27.25
2,3170,2ID13450,02-06-2019 21:25,18,197.25
2,3170,2ID13450,02-06-2019 21:25,3,147.25
1,3171,1ID13451,02-06-2019 20:15,5,189.75
1,2205,1ID13452,02-06-2019 20:47,17,231
1,2205,1ID13452,02-06-2019 20:47,15,194.75
2,3172,2ID13453,03-06-2019 10:59,9,197.25
2,3172,2ID13453,03-06-2019 10:59,13,197.25
2,3172,2ID13453,03-06-2019 10:59,12,197.25
2,3172,2ID13453,03-06-2019 10:59,7,197.25
2,1429,2ID13454,03-06-2019 11:30,9,360.75
2,1275,2ID13455,03-06-2019 12:18,4,204.5
2,1275,2ID13455,03-06-2019 12:18,17,254.5
2,2934,2ID13456,03-06-2019 12:33,3,147.25
2,2934,2ID13456,03-06-2019 12:33,18,204.5
2,2934,2ID13456,03-06-2019 12:33,6,99.75
2,2934,2ID13456,03-06-2019 12:33,6,99.75
4,2226,4ID13457,03-06-2019 12:40,7,254.5
3,3173,3ID13458,03-06-2019 11:57,18,137.25
3,3173,3ID13458,03-06-2019 11:57,18,187.25
3,3173,3ID13458,03-06-2019 11:57,13,187.25
3,3173,3ID13458,03-06-2019 11:57,11,187.25
3,3173,3ID13458,03-06-2019 11:57,11,187.25
3,3173,3ID13458,03-06-2019 11:57,19,192.25
3,3173,3ID13458,03-06-2019 11:57,12,187.25
4,3174,4ID13459,03-06-2019 14:15,3,147.25
1,1017,1ID13460,03-06-2019 13:49,22,184.75
1,1017,1ID13460,03-06-2019 13:49,9,92.25
4,1800,4ID13461,03-06-2019 17:58,3,199.75
4,1800,4ID13461,03-06-2019 17:58,3,199.75
4,1800,4ID13461,03-06-2019 17:58,3,187.25
4,1800,4ID13461,03-06-2019 17:58,13,197.25
4,1800,4ID13461,03-06-2019 17:58,2,216
4,1800,4ID13461,03-06-2019 17:58,2,197.25
4,3175,4ID13462,03-06-2019 18:20,15,147.25
4,1758,4ID13463,03-06-2019 18:32,4,31.25
4,1758,4ID13463,03-06-2019 18:32,16,147.25
4,1758,4ID13463,03-06-2019 18:32,18,147.25
4,1758,4ID13463,03-06-2019 18:32,1,25
3,1293,3ID13464,03-06-2019 17:54,19,223.5
3,1293,3ID13464,03-06-2019 17:54,18,127.25
4,3176,4ID13465,03-06-2019 19:03,13,197.25
4,3176,4ID13465,03-06-2019 19:03,3,147.25
4,3176,4ID13465,03-06-2019 19:03,12,99.75
2,3177,2ID13466,03-06-2019 19:04,9,197.25
2,3177,2ID13466,03-06-2019 19:04,17,197.25
2,3177,2ID13466,03-06-2019 19:04,12,197.25
4,3014,4ID13467,03-06-2019 19:58,20,27.25
4,3014,4ID13467,03-06-2019 19:58,7,197.25
4,3014,4ID13467,03-06-2019 19:58,7,197.25
4,3014,4ID13467,03-06-2019 19:58,5,197.25
1,3178,1ID13468,03-06-2019 18:57,6,144.75
1,3178,1ID13468,03-06-2019 18:57,22,149.75
1,3178,1ID13468,03-06-2019 18:57,5,144.75
1,1713,1ID13469,03-06-2019 20:47,11,189.75
1,1713,1ID13469,03-06-2019 20:47,2,189.75
2,3179,2ID13470,04-06-2019 10:14,11,197.25
2,3179,2ID13470,04-06-2019 10:14,16,24.75
2,3179,2ID13470,04-06-2019 10:14,15,197.25
2,3179,2ID13470,04-06-2019 10:14,8,97.25
2,3179,2ID13470,04-06-2019 10:14,14,147.25
2,3179,2ID13470,04-06-2019 10:14,12,197.25
2,3179,2ID13470,04-06-2019 10:14,22,374.75
2,3180,2ID13471,04-06-2019 10:30,20,999.75
4,2946,4ID13472,04-06-2019 11:02,7,197.25
4,2946,4ID13472,04-06-2019 11:02,9,197.25
4,2946,4ID13472,04-06-2019 11:02,9,197.25
4,2946,4ID13473,04-06-2019 11:06,3,147.25
2,1208,2ID13474,04-06-2019 11:40,15,197.25
2,3181,2ID13475,04-06-2019 11:45,4,147.25
2,3181,2ID13475,04-06-2019 11:45,6,147.25
2,3181,2ID13475,04-06-2019 11:45,6,147.25
3,1211,3ID13476,04-06-2019 11:08,1,192
3,2645,3ID13477,04-06-2019 11:22,15,137.25
3,2645,3ID13477,04-06-2019 11:22,15,137.25
3,2645,3ID13477,04-06-2019 11:22,3,137.25
3,2795,3ID13478,04-06-2019 11:51,1,137.25
1,3182,1ID13479,04-06-2019 11:06,9,189.75
1,3183,1ID13480,04-06-2019 11:06,8,184.75
1,3183,1ID13480,04-06-2019 11:06,3,139.75
1,3184,1ID13481,04-06-2019 11:11,3,197
1,3184,1ID13481,04-06-2019 11:11,18,197
1,3059,1ID13482,04-06-2019 11:34,14,139.75
3,2282,3ID13483,04-06-2019 14:07,12,187.25
1,2466,1ID13484,04-06-2019 12:38,12,189.75
1,2466,1ID13484,04-06-2019 12:38,7,184.75
1,2466,1ID13484,04-06-2019 12:38,13,189.75
4,2433,4ID13485,04-06-2019 18:41,17,273.25
4,2433,4ID13485,04-06-2019 18:41,17,404.5
4,2433,4ID13485,04-06-2019 18:41,10,210.75
4,2433,4ID13485,04-06-2019 18:41,20,27.25
4,2433,4ID13485,04-06-2019 18:41,14,125
2,3185,2ID13486,05-06-2019 11:16,2,260.75
2,3185,2ID13486,05-06-2019 11:16,2,260.75
2,3185,2ID13486,05-06-2019 11:16,17,260.75
2,3185,2ID13486,05-06-2019 11:16,3,204.5
2,3185,2ID13486,05-06-2019 11:16,22,260.75
2,3185,2ID13486,05-06-2019 11:16,7,260.75
2,1645,2ID13487,05-06-2019 11:27,12,260.75
2,1645,2ID13487,05-06-2019 11:27,13,197.25
2,1645,2ID13487,05-06-2019 11:27,18,197.25
2,1645,2ID13487,05-06-2019 11:27,6,159.75
4,2685,4ID13488,05-06-2019 11:30,5,210.75
4,2790,4ID13489,05-06-2019 11:31,14,204.5
4,2789,4ID13490,05-06-2019 11:33,5,210.75
3,1518,3ID13491,05-06-2019 10:57,17,18.75
3,1518,3ID13491,05-06-2019 10:57,22,147.25
3,1518,3ID13491,05-06-2019 10:57,4,142.25
4,2710,4ID13492,05-06-2019 12:17,3,204.5
4,2710,4ID13492,05-06-2019 12:17,3,204.5
4,1673,4ID13493,05-06-2019 12:56,4,204.5
4,1673,4ID13493,05-06-2019 12:56,6,204.5
4,1673,4ID13493,05-06-2019 12:56,6,147.25
3,3186,3ID13494,05-06-2019 13:29,14,137.25
1,3187,1ID13495,05-06-2019 12:02,1,197
3,2653,3ID13496,05-06-2019 14:14,17,197.25
1,3188,1ID13497,05-06-2019 13:09,5,208.25
1,3189,1ID13498,05-06-2019 14:31,3,197
4,3084,4ID13499,05-06-2019 18:46,11,197.25
4,3084,4ID13499,05-06-2019 18:46,19,197.25
4,3084,4ID13499,05-06-2019 18:46,12,197.25
4,1895,4ID13500,05-06-2019 19:45,6,147.25
4,1895,4ID13500,05-06-2019 19:45,6,159.75
4,1895,4ID13500,05-06-2019 19:45,3,147.25
1,1062,1ID13501,05-06-2019 18:28,16,197
1,3190,1ID13502,05-06-2019 18:44,12,253.25
1,3191,1ID13503,05-06-2019 18:48,9,12.5
1,3191,1ID13503,05-06-2019 18:48,3,197
1,3191,1ID13503,05-06-2019 18:48,12,247
1,1385,1ID13504,05-06-2019 19:01,9,12.5
1,1385,1ID13504,05-06-2019 19:01,3,243.25
1,1385,1ID13504,05-06-2019 19:01,13,253.25
1,1385,1ID13504,05-06-2019 19:01,17,199.75
2,1552,2ID13505,06-06-2019 11:03,5,273.25
2,1552,2ID13505,06-06-2019 11:03,3,204.5
2,1552,2ID13505,06-06-2019 11:03,4,204.5
2,1552,2ID13505,06-06-2019 11:03,15,254.5
2,1552,2ID13505,06-06-2019 11:03,13,254.5
2,3192,2ID13506,06-06-2019 11:35,21,204.5
2,3192,2ID13506,06-06-2019 11:35,22,204.5
1,3193,1ID13507,06-06-2019 08:57,17,199.75
1,3193,1ID13507,06-06-2019 08:57,2,189.75
1,3193,1ID13507,06-06-2019 08:57,9,189.75
1,3193,1ID13507,06-06-2019 08:57,9,189.75
1,3193,1ID13507,06-06-2019 08:57,7,194.75
1,3193,1ID13507,06-06-2019 08:57,7,194.75
1,3193,1ID13507,06-06-2019 08:57,7,194.75
1,3193,1ID13507,06-06-2019 08:57,7,194.75
3,3194,3ID13508,06-06-2019 11:23,8,202
3,3194,3ID13508,06-06-2019 11:23,14,137.25
3,1134,3ID13509,06-06-2019 11:26,17,197.25
3,1134,3ID13509,06-06-2019 11:26,10,137.25
4,3195,4ID13510,06-06-2019 12:27,6,147.25
4,3195,4ID13510,06-06-2019 12:27,3,147.25
4,3195,4ID13510,06-06-2019 12:27,7,197.25
4,3195,4ID13510,06-06-2019 12:27,7,197.25
3,1437,3ID13511,06-06-2019 11:43,3,192
3,3196,3ID13512,06-06-2019 11:48,4,142.25
1,3126,1ID13513,06-06-2019 10:36,3,142.25
1,3134,1ID13514,06-06-2019 11:43,17,263.25
4,3197,4ID13515,06-06-2019 15:56,19,204.5
4,3197,4ID13515,06-06-2019 15:56,1,25
4,3197,4ID13515,06-06-2019 15:56,6,99.75
4,3198,4ID13516,06-06-2019 16:29,17,254.5
4,3198,4ID13516,06-06-2019 16:29,2,254.5
3,3199,3ID13517,06-06-2019 16:56,17,352
3,3199,3ID13517,06-06-2019 16:56,5,379.5
4,2084,4ID13518,06-06-2019 18:19,7,285.75
4,2084,4ID13518,06-06-2019 18:19,12,254.5
4,2084,4ID13518,06-06-2019 18:19,6,99.75
4,2084,4ID13518,06-06-2019 18:19,6,106
2,2535,2ID13519,06-06-2019 18:38,11,197.25
2,2535,2ID13519,06-06-2019 18:38,16,24.75
2,2535,2ID13519,06-06-2019 18:38,8,147.25
2,3200,2ID13520,06-06-2019 20:48,16,24.75
2,3200,2ID13520,06-06-2019 20:48,13,197.25
1,3201,1ID13521,06-06-2019 18:05,18,197
1,3201,1ID13521,06-06-2019 18:05,8,207
1,2012,1ID13522,06-06-2019 20:09,2,199.75
1,2012,1ID13522,06-06-2019 20:09,13,289.75
1,2012,1ID13522,06-06-2019 20:09,19,294.75
4,3202,4ID13523,07-06-2019 11:25,6,159.75
4,3202,4ID13523,07-06-2019 11:25,6,159.75
4,3202,4ID13523,07-06-2019 11:25,17,18.75
4,3202,4ID13523,07-06-2019 11:25,5,147.25
2,3203,2ID13524,07-06-2019 11:33,1,204.5
2,2192,2ID13525,07-06-2019 11:55,15,197.25
2,2034,2ID13526,07-06-2019 11:56,4,147.25
3,1333,3ID13527,07-06-2019 11:22,8,147.25
4,3204,4ID13528,07-06-2019 12:40,14,147.25
4,3204,4ID13528,07-06-2019 12:40,5,147.25
4,3204,4ID13528,07-06-2019 12:40,4,31.25
4,3204,4ID13528,07-06-2019 12:40,8,204.5
3,2453,3ID13529,07-06-2019 12:08,13,242
3,3205,3ID13530,07-06-2019 12:12,3,142.25
3,2666,3ID13531,07-06-2019 12:14,3,137.25
3,2666,3ID13531,07-06-2019 12:14,18,39.75
2,3206,2ID13532,07-06-2019 13:33,10,147.25
4,3001,4ID13533,07-06-2019 13:47,16,24.75
4,3001,4ID13533,07-06-2019 13:47,3,209.75
4,3001,4ID13533,07-06-2019 13:47,8,166
4,3001,4ID13533,07-06-2019 13:47,20,27.25
4,3001,4ID13534,07-06-2019 13:50,16,24.75
4,3001,4ID13534,07-06-2019 13:50,10,147.25
1,3207,1ID13535,07-06-2019 10:51,1,25
1,3207,1ID13535,07-06-2019 10:51,3,197
1,2200,1ID13536,07-06-2019 11:47,4,202
4,2299,4ID13537,07-06-2019 15:17,13,197.25
1,3208,1ID13538,07-06-2019 13:15,12,253.25
1,3208,1ID13538,07-06-2019 13:15,11,97.25
1,3208,1ID13538,07-06-2019 13:15,13,107.25
3,3209,3ID13539,07-06-2019 15:43,4,142.25
3,3209,3ID13539,07-06-2019 15:43,17,18.75
2,1098,2ID13540,07-06-2019 16:43,15,197.25
2,1098,2ID13540,07-06-2019 16:43,7,316
4,3210,4ID13541,07-06-2019 16:46,17,197.25
4,3210,4ID13541,07-06-2019 16:46,7,197.25
4,3210,4ID13541,07-06-2019 16:46,4,31.25
4,3210,4ID13541,07-06-2019 16:46,12,99.75
4,3210,4ID13541,07-06-2019 16:46,2,47.25
4,3210,4ID13541,07-06-2019 16:46,3,147.25
4,3210,4ID13541,07-06-2019 16:46,12,53.5
1,3211,1ID13542,07-06-2019 14:13,10,197
1,3211,1ID13542,07-06-2019 14:13,14,197
4,3212,4ID13543,07-06-2019 17:23,14,147.25
4,3212,4ID13543,07-06-2019 17:23,3,147.25
4,3212,4ID13543,07-06-2019 17:23,4,147.25
4,3212,4ID13543,07-06-2019 17:23,11,99.75
4,3212,4ID13543,07-06-2019 17:23,13,99.75
4,3212,4ID13543,07-06-2019 17:23,10,147.25
4,3212,4ID13543,07-06-2019 17:23,10,147.25
4,3213,4ID13544,07-06-2019 17:47,9,12.5
4,3213,4ID13544,07-06-2019 17:47,8,166
4,3213,4ID13544,07-06-2019 17:47,9,197.25
4,3214,4ID13545,07-06-2019 17:48,6,159.75
4,3214,4ID13545,07-06-2019 17:48,21,147.25
4,3215,4ID13546,07-06-2019 18:20,4,197.25
4,3215,4ID13546,07-06-2019 18:20,6,147.25
4,2669,4ID13547,07-06-2019 18:33,1,147.25
4,2669,4ID13547,07-06-2019 18:33,10,147.25
4,3216,4ID13548,07-06-2019 18:38,9,297.25
4,3216,4ID13548,07-06-2019 18:38,6,147.25
4,2122,4ID13549,07-06-2019 18:43,21,147.25
4,3217,4ID13550,07-06-2019 18:52,5,204.5
4,1784,4ID13551,07-06-2019 18:54,3,147.25
4,1784,4ID13551,07-06-2019 18:54,14,147.25
4,1784,4ID13551,07-06-2019 18:54,7,216
4,1784,4ID13551,07-06-2019 18:54,6,159.75
4,3218,4ID13552,07-06-2019 19:12,22,273.25
4,3043,4ID13553,07-06-2019 19:22,3,209.75
4,3043,4ID13553,07-06-2019 19:22,3,147.25
4,3043,4ID13553,07-06-2019 19:22,2,197.25
4,3043,4ID13553,07-06-2019 19:22,1,25
2,2424,2ID13554,07-06-2019 19:27,2,197.25
2,2424,2ID13554,07-06-2019 19:27,2,197.25
2,2424,2ID13554,07-06-2019 19:27,2,47.25
2,3219,2ID13555,07-06-2019 21:17,13,260.75
2,3219,2ID13555,07-06-2019 21:17,2,254.5
1,3220,1ID13556,07-06-2019 20:05,9,247
1,3220,1ID13556,07-06-2019 20:05,9,12.5
4,3221,4ID13557,08-06-2019 10:59,5,147.25
4,3221,4ID13557,08-06-2019 10:59,5,147.25
4,3222,4ID13558,08-06-2019 11:30,15,241
4,3222,4ID13558,08-06-2019 11:30,16,24.75
4,3222,4ID13558,08-06-2019 11:30,17,18.75
4,3222,4ID13558,08-06-2019 11:30,6,147.25
2,2760,2ID13559,08-06-2019 11:52,1,25
2,2760,2ID13559,08-06-2019 11:52,18,147.25
2,2760,2ID13559,08-06-2019 11:52,7,197.25
2,2760,2ID13559,08-06-2019 11:52,12,197.25
2,2760,2ID13559,08-06-2019 11:52,11,197.25
2,2760,2ID13559,08-06-2019 11:52,11,197.25
2,2760,2ID13559,08-06-2019 11:52,15,197.25
2,3223,2ID13560,08-06-2019 11:57,10,217
2,3223,2ID13560,08-06-2019 11:57,16,24.75
2,3223,2ID13560,08-06-2019 11:57,15,197.25
2,3223,2ID13560,08-06-2019 11:57,8,97.25
2,3223,2ID13560,08-06-2019 11:57,3,147.25
2,3223,2ID13560,08-06-2019 11:57,2,47.25
2,3223,2ID13560,08-06-2019 11:57,3,147.25
2,3223,2ID13560,08-06-2019 11:57,2,47.25
2,3223,2ID13560,08-06-2019 11:57,3,147.25
4,3125,4ID13561,08-06-2019 12:00,7,197.25
4,3125,4ID13561,08-06-2019 12:00,9,197.25
